Documento,Sub_Modalidade,TemEadSN,Transportador,CidadeEntrega,PrazoCd,LevePesadoLiquido,PrazoTransporte,SinalizacaoDePendencia,Canal_de_Entrega,Carga_Promessa,SLA_Cliente,PromessaIntegracao,ExpedicaoIntegracao,PrometidaExpedicao,DiaPromessa,Tempo_Insucesso,Insucessos,Tempo_Transferencia,Transferencias,Dias_Atraso,Tempo_RotaDeEntrega,TentativasDeEntrega
2802236650,Direta D0,N,LSA,GOV.CELSO RAMOS,6,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,6,4,2,2,null,null,null,null,null,0,1
2802403030,Direta D0,N,LSA,FLORIANOPOLIS  ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2803268360,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,6,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,6,6,0,5,null,null,null,null,null,0,1
2803293020,Direta Viagem,N,JEV TRANSPORTES LTDA,CAPIVARI BAIXO ,3,PESADO,1,N,CD ONLINE,0,No Prazo,4,3,1,3,null,null,null,null,null,0,1
2803495870,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,3,PESADO,0,N,CD ONLINE,0,No Prazo,4,4,0,4,null,null,2,1,null,0,1
2803655480,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,3,null,null,null,null,null,0,1
2803990020,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,4,null,null,null,null,null,0,1
2804590260,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JARAGUA DO SUL ,3,PESADO,0,N,CD ONLINE,0,Fora do Prazo,3,8,-5,7,null,null,null,null,null,0,1
2761264630,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,WITMARSUM      ,17,PESADO,14,N,CD ONLINE,0,No Prazo,24,4,20,3,null,null,null,null,null,0,1
2761366520,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,MARAVILHA      ,16,PESADO,14,N,CD ONLINE,0,No Prazo,23,3,20,3,null,null,null,null,null,0,1
2765257150,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,7,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,7,7,0,2,null,null,2,1,null,0,1
2765460030,Direta Viagem,N,JEV TRANSPORTES LTDA,CRICIUMA       ,3,LEVE,1,N,CD ONLINE,0,No Prazo,4,2,2,6,null,null,null,null,null,0,1
2765761600,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,4,0,7,null,null,1,1,null,0,1
2765958090,Direta Viagem,S,JEV TRANSPORTES LTDA,CRICIUMA       ,5,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,6,5,1,3,null,null,2,1,null,0,1
2766762020,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,2,null,null,null,null,null,0,1
2767108520,Direta Viagem,N,JEV TRANSPORTES LTDA,CRICIUMA       ,5,LEVE,1,N,CD ONLINE,0,No Prazo,6,5,1,6,null,null,null,null,null,0,1
2767340550,Direta D0,N,IQVELO LOG,SAO JOSE       ,1,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,3,null,null,null,null,null,0,1
2767905360,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,3,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,5,null,null,1,1,null,0,1
2768570710,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,RIO DO SUL     ,7,PESADO,2,N,CD ONLINE,0,No Prazo,8,7,1,5,null,null,null,null,null,0,1
2768780210,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,GUABIRUBA      ,6,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,6,6,0,3,null,null,null,null,null,0,1
2769085960,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,6,null,null,null,null,null,0,1
2769644850,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,TIMBO          ,5,PESADO,0,N,CD ONLINE,0,No Prazo,6,6,0,5,null,null,4,1,null,0,1
2769827260,Direta Viagem,N,JEV TRANSPORTES LTDA,TUBARAO        ,4,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,5,4,1,5,null,null,null,null,null,0,1
2769890460,Direta D0,N,IQVELO LOG,FLORIANOPOLIS  ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,3,null,null,null,null,null,0,1
2769915751,Direta D0,S,IQVELO LOG,SAO JOSE       ,9,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,9,7,2,2,null,null,6,1,null,0,1
2769951371,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,4,0,4,null,null,null,null,null,0,1
2770243430,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,GUARAMIRIM     ,2,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,3,null,null,null,null,null,0,1
2770377310,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BRUSQUE        ,1,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,3,null,null,null,null,null,0,1
2771162431,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,4,PESADO,0,N,CD LOJAS FISICAS,0,Fora do Prazo,4,10,-6,7,0,1,1,1,null,0,1
2771438880,Direta D0,N,IQVELO LOG,FLORIANOPOLIS  ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2771712590,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,CHAPECO        ,6,PESADO,1,N,CD ONLINE,0,No Prazo,7,2,5,5,null,null,null,null,null,0,1
2772076410,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,7,null,null,null,null,null,0,1
2772084720,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,CHAPECO        ,5,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,6,5,1,5,null,null,null,null,null,0,1
2772325260,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD ONLINE,0,No Prazo,2,0,2,2,null,null,null,null,null,0,1
2772537740,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,BALN. PICARRAS ,7,PESADO,0,N,CD ONLINE,1,Fora do Prazo,9,11,-2,2,null,null,9,1,null,0,1
2772545570,Direta D0,S,IQVELO LOG,ST.A.IMPERATRIZ,9,PESADO,0,N,CD ONLINE,0,No Prazo,11,11,0,4,null,null,9,1,null,0,1
2772967910,Direta D0,S,IQVELO LOG,FLORIANOPOLIS  ,8,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,8,8,0,3,null,null,4,1,null,0,1
2773431900,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,INDAIAL        ,9,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,9,9,0,5,null,null,null,null,null,0,1
2773584010,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2773837330,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,CORUPA         ,1,LEVE,0,N,CD ONLINE,0,No Prazo,1,1,0,6,null,null,null,null,null,0,1
2774192790,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BRUSQUE        ,1,PESADO,0,N,CD LOJAS FISICAS,0,Fora do Prazo,1,4,-3,7,2,1,null,null,null,0,2
2774594930,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,5,PESADO,0,N,CD ONLINE,1,Fora do Prazo,6,7,-1,6,null,null,5,1,null,0,1
2774959130,Direta D0,N,IQVELO LOG,SAO JOSE       ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,3,null,null,null,null,null,0,1
2775050761,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,3,null,null,null,null,null,0,1
2775245760,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,PORTO BELO     ,6,PESADO,0,N,CD ONLINE,0,No Prazo,7,6,1,3,null,null,null,null,null,0,1
2775593110,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BRUSQUE        ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2775648500,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2775945750,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,1,PESADO,0,N,CD ONLINE,0,No Prazo,2,1,1,7,0,1,null,null,null,0,1
2776795410,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,BRUSQUE        ,5,PESADO,0,N,CD ONLINE,0,No Prazo,6,6,0,7,null,null,4,1,null,0,1
2776850880,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,1,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,3,null,null,null,null,null,0,1
2777349690,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,S.FCO DO SUL   ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,6,null,null,null,null,null,0,1
2777462790,Direta D0,N,IQVELO LOG,PALHOCA        ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,4,null,null,null,null,null,0,1
2778148690,Direta Viagem,S,VPLOG SERVICOS E TRANSPORTES,CANOINHAS      ,9,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,11,9,2,2,null,null,7,1,null,0,1
2778234380,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,6,null,null,null,null,null,0,1
2779927420,Direta D0,S,IQVELO LOG,BIGUACU        ,6,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,6,4,2,2,null,null,3,1,null,0,1
2780051300,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JARAGUA DO SUL ,4,PESADO,0,N,CD ONLINE,0,No Prazo,4,4,0,7,null,null,null,null,null,0,1
2780913170,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAPEMA        ,1,LEVE,0,N,CD ONLINE,1,Fora do Prazo,1,4,-3,7,null,null,null,null,null,0,1
2781025370,Direta D0,N,IQVELO LOG,SAO JOSE       ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,1,2,2,null,null,null,null,null,0,1
2781246630,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,CAMBORIU       ,6,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,6,6,0,6,null,null,3,1,null,0,1
2781280180,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,3,PESADO,0,N,CD ONLINE,0,No Prazo,4,4,0,4,null,null,2,1,null,0,1
2781774090,Direta Viagem,N,JEV TRANSPORTES LTDA,CRICIUMA       ,2,PESADO,1,N,CD ONLINE,1,No Prazo,3,2,1,4,null,null,null,null,null,0,1
2782028700,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,4,null,null,null,null,null,0,1
2782466090,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,S.LOURENC.OESTE,3,LEVE,14,N,CD ONLINE,1,Fora do Prazo,4,3,1,7,null,null,null,null,null,0,1
2782604210,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,CAMBORIU       ,1,LEVE,0,N,CD ONLINE,1,Fora do Prazo,2,7,-5,6,null,null,null,null,null,0,1
2782734980,Direta D0,N,IQVELO LOG,FLORIANOPOLIS  ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,1,1,6,null,null,null,null,null,0,1
2783173170,Direta D0,S,IQVELO LOG,FLORIANOPOLIS  ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,4,0,3,null,null,0,1,null,0,1
2783848590,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,2,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,4,null,null,null,null,null,0,1
2783929060,Direta D0,S,IQVELO LOG,FLORIANOPOLIS  ,3,PESADO,0,N,CD ONLINE,0,Fora do Prazo,3,5,-2,5,0,2,2,2,null,0,1
2785204870,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,CAMBORIU       ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,4,0,3,null,null,1,1,null,0,1
2785211070,Direta D0,N,LSA,FLORIANOPOLIS  ,3,PESADO,0,N,CD ONLINE,0,No Prazo,4,4,0,3,null,null,null,null,null,0,1
2785321570,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,LAGES          ,5,PESADO,1,N,CD ONLINE,0,No Prazo,6,5,1,5,null,null,null,null,null,0,1
2785972010,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,S.JOAO ITAPERIU,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,3,null,null,null,null,null,0,1
2786309020,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,LEVE,0,N,CD ONLINE,0,No Prazo,1,1,0,4,null,null,null,null,null,0,1
2787019080,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JARAGUA DO SUL ,3,PESADO,0,N,CD ONLINE,1,Fora do Prazo,4,5,-1,2,null,null,1,1,null,0,1
2787426910,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,CAMBORIU       ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,7,null,null,null,null,null,0,1
2787564000,Direta D0,S,LSA,FLORIANOPOLIS  ,5,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,5,5,0,4,null,null,3,1,null,0,1
2788140620,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,4,null,null,null,null,null,0,1
2788317850,Direta D0,N,LSA,FLORIANOPOLIS  ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,4,null,null,null,null,null,0,1
2788327170,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,3,1,6,null,null,0,1,null,0,1
2789372601,Direta D0,N,LSA,FLORIANOPOLIS  ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2791091360,Direta Viagem,S,VPLOG SERVICOS E TRANSPORTES,CHAPECO        ,7,LEVE,1,N,CD ONLINE,0,No Prazo,8,7,1,3,null,null,4,1,null,0,1
2791234471,Direta D0,N,LSA,SAO JOSE       ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,5,null,null,null,null,null,0,1
2791299530,Direta D0,S,LSA,SAO JOSE       ,3,LEVE,0,N,CD ONLINE,0,No Prazo,3,3,0,6,null,null,1,1,null,0,1
2791307141,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,6,null,null,null,null,null,0,1
2791884481,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,1,PESADO,0,N,CD LOJAS FISICAS,0,Fora do Prazo,1,1,0,6,0,2,null,null,null,0,1
2792144890,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,4,PESADO,0,S,CD ONLINE,0,No Prazo,34,22,12,4,null,null,1,1,null,0,1
2792268380,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,5,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,5,5,0,4,null,null,3,1,null,0,1
2792306050,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,XANXERE        ,8,PESADO,2,N,CD ONLINE,0,No Prazo,10,7,3,2,null,null,null,null,null,0,1
2792350010,Direta D0,N,LSA,FLORIANOPOLIS  ,2,PESADO,0,N,CD ONLINE,0,No Prazo,3,1,2,2,null,null,null,null,null,0,1
2792487210,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,4,PESADO,0,N,CD ONLINE,0,No Prazo,5,4,1,5,null,null,0,1,null,0,1
2792506740,Direta Viagem,N,JEV TRANSPORTES LTDA,CRICIUMA       ,3,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,4,3,1,4,null,null,null,null,null,0,1
2792917380,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,PRES.GETULIO   ,4,LEVE,2,N,CD ONLINE,0,No Prazo,5,3,2,6,null,null,null,null,null,0,1
2792998110,Direta D0,S,LSA,FLORIANOPOLIS  ,3,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,5,null,null,1,1,null,0,1
2793059340,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,3,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,5,null,null,1,1,null,0,1
2793451770,Direta D0,S,LSA,SAO JOSE       ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,6,null,null,1,1,null,0,1
2793572270,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,3,PESADO,0,N,CD ONLINE,0,No Prazo,3,2,1,6,null,null,null,null,null,0,1
2794081750,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,3,PESADO,0,N,CD ONLINE,0,No Prazo,4,4,0,2,null,null,0,1,null,0,1
2794517700,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,2,null,null,null,null,null,0,1
2794650100,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,S.BENTO DO SUL ,5,PESADO,0,N,CD ONLINE,0,No Prazo,6,6,0,6,null,null,null,null,null,0,1
2794980930,Direta D0,N,LSA,FLORIANOPOLIS  ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,4,null,null,null,null,null,0,1
2795002310,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,3,null,null,null,null,null,0,1
2796127580,Direta Viagem,S,VPLOG SERVICOS E TRANSPORTES,ITUPORANGA     ,7,LEVE,2,N,CD ONLINE,0,No Prazo,8,6,2,6,null,null,4,1,null,0,1
2796129480,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BRUSQUE        ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,7,null,null,null,null,null,0,1
2796192691,Direta D0,N,LSA,SAO JOSE       ,4,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,4,2,2,2,null,null,null,null,null,0,1
2796239820,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,RIO NEGRINHO   ,6,PESADO,0,N,CD ONLINE,0,No Prazo,7,7,0,6,null,null,null,null,null,0,1
2797385290,Direta Viagem,S,VPLOG SERVICOS E TRANSPORTES,CHAPECO        ,7,LEVE,1,N,CD ONLINE,0,No Prazo,8,5,3,3,3,1,3,1,null,0,1
2797502530,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,MAFRA          ,1,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,2,1,1,5,null,null,null,null,null,0,1
2797632890,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,4,null,null,null,null,null,0,1
2797921411,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2798022941,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,6,null,null,null,null,null,0,1
2798125020,Direta D0,N,LSA,FLORIANOPOLIS  ,5,PESADO,0,N,CD ONLINE,0,No Prazo,6,2,4,3,null,null,null,null,null,0,1
2798129640,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BRUSQUE        ,3,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,7,null,null,null,null,null,0,1
2798155170,Direta D0,N,LSA,FLORIANOPOLIS  ,4,PESADO,0,N,CD ONLINE,0,No Prazo,5,2,3,2,null,null,null,null,null,0,1
2799201850,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,PENHA          ,3,PESADO,0,N,CD ONLINE,0,No Prazo,4,4,0,4,null,null,null,null,null,0,1
2799327310,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,ITAJAI         ,2,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,3,null,null,null,null,null,0,1
2799764460,Direta D0,N,LSA,FLORIANOPOLIS  ,1,PESADO,0,N,CD ONLINE,0,No Prazo,1,1,0,3,null,null,null,null,null,0,1
2799910300,Direta D0,N,LSA,SAO JOSE       ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,4,null,null,null,null,null,0,1
2800100700,Direta D0,S,LSA,FLORIANOPOLIS  ,4,PESADO,0,N,CD ONLINE,1,Fora do Prazo,4,4,0,7,null,null,0,1,null,0,1
2800103020,Direta D0,N,LSA,SAO JOSE       ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,5,null,null,null,null,null,0,1
2800574290,Direta D0,N,LSA,FLORIANOPOLIS  ,5,PESADO,0,N,CD ONLINE,0,No Prazo,6,2,4,3,null,null,null,null,null,0,1
2800640970,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,JARAGUA DO SUL ,4,PESADO,0,N,CD ONLINE,0,No Prazo,5,5,0,3,null,null,2,1,null,0,1
2800660071,Direta D0,N,LSA,PALHOCA        ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,6,null,null,null,null,null,0,1
2800856050,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,7,null,null,null,null,null,0,1
2801077060,Direta Viagem,N,JEV TRANSPORTES LTDA,CRICIUMA       ,13,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,14,13,1,6,null,null,null,null,null,0,1
2801179710,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,CAMBORIU       ,5,PESADO,0,S,CD ONLINE,0,Fora do Prazo,15,19,-4,7,null,null,1,1,null,0,1
2801231070,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,2,null,null,null,null,null,0,1
2801247550,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,2,null,null,null,null,null,0,1
2802274770,Direta D0,S,LSA,FLORIANOPOLIS  ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,6,null,null,1,1,null,0,1
2802545260,Direta D0,N,LSA,SAO JOSE       ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,6,null,null,null,null,null,0,1
2802885260,Direta D0,N,LSA,FLORIANOPOLIS  ,1,PESADO,0,N,CD ONLINE,0,Fora do Prazo,1,12,-11,6,4,2,null,null,null,0,2
2803130290,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,2,PESADO,0,N,CD ONLINE,0,No Prazo,3,3,0,2,null,null,null,null,null,0,1
2803236670,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,INDAIAL        ,5,PESADO,0,N,CD ONLINE,0,No Prazo,6,6,0,5,null,null,3,1,null,0,1
2803421010,Direta D0,N,LSA,ANTONIO CARLOS ,3,PESADO,0,N,CD ONLINE,0,No Prazo,4,4,0,4,null,null,null,null,null,0,1
2804097930,Direta D0,N,LSA,FLORIANOPOLIS  ,2,PESADO,0,N,CD ONLINE,0,No Prazo,2,2,0,4,null,null,null,null,null,0,1
2804290660,Direta Viagem,N,JEV TRANSPORTES LTDA,LAGUNA         ,2,PESADO,1,N,CD ONLINE,0,No Prazo,2,1,1,5,null,null,null,null,null,0,1
2804514870,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,5,null,null,null,null,null,0,1
2804620160,Direta D0,N,LSA,FLORIANOPOLIS  ,1,PESADO,0,N,CD ONLINE,1,Fora do Prazo,1,3,-2,5,null,null,null,null,null,0,1
2754333320,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,GASPAR         ,4,LEVE,0,S,CD ONLINE,0,No Prazo,74,48,26,3,null,null,1,1,null,0,1
2765157730,Direta Viagem,S,JEV TRANSPORTES LTDA,CRICIUMA       ,6,PESADO,1,N,CD ONLINE,0,No Prazo,9,8,1,3,null,null,5,1,null,0,1
2765960740,Direta D0,S,IQVELO LOG,SAO JOSE       ,3,PESADO,0,N,CD ONLINE,0,No Prazo,9,9,0,6,null,null,1,1,null,0,1
2766145700,Direta D0,N,IQVELO LOG,FLORIANOPOLIS  ,3,PESADO,0,N,CD ONLINE,0,No Prazo,5,3,2,2,null,null,null,null,null,0,1
2766563681,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,IBIRAMA        ,4,PESADO,2,N,CD LOJAS FISICAS,0,Fora do Prazo,6,5,1,5,1,1,null,null,null,0,1
2767049880,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,BALN.CAMBORIU  ,6,PESADO,0,S,CD LOJAS FISICAS,0,Fora do Prazo,6,11,-5,6,1,1,7,2,null,0,1
2767542820,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,BLUMENAU       ,2,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,2,2,0,4,null,null,null,null,null,0,1
2768707710,Direta D0,S,VPLOG SERVICOS E TRANSPORTES,BOTUVERA       ,3,LEVE,0,N,CD ONLINE,0,No Prazo,3,3,0,7,null,null,1,1,null,0,1
2768756411,Direta Viagem,N,VPLOG SERVICOS E TRANSPORTES,CHAPECO        ,7,PESADO,1,N,CD LOJAS FISICAS,0,No Prazo,8,5,3,5,null,null,null,null,null,0,1
2769041540,Direta D0,S,IQVELO LOG,FLORIANOPOLIS  ,6,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,6,6,0,4,null,null,4,1,null,0,1
2769596910,Direta D0,N,VPLOG SERVICOS E TRANSPORTES,JOINVILLE      ,1,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,1,1,0,7,null,null,null,null,null,0,1
2769834290,Direta D0,N,IQVELO LOG,PALHOCA        ,3,PESADO,0,N,CD LOJAS FISICAS,0,No Prazo,3,3,0,3,null,null,null,null,null,0,1
