Data;Filial;producao
06/07/2023;REC;9012
06/07/2023;SSA;11160
06/07/2023;TECA;181146
06/07/2023;VIX;25549
07/07/2023;BHZ;22290
07/07/2023;BSB;12445
07/07/2023;CGB;2934
07/07/2023;CGR;996
07/07/2023;FOR;4038
07/07/2023;RIO;34719
07/07/2023;MAO;5613
07/07/2023;POA;14303
07/07/2023;REC;9221
07/07/2023;SSA;6564
07/07/2023;TECA;169603
07/07/2023;VIX;13120
08/07/2023;BHZ;21754
08/07/2023;BSB;11105
08/07/2023;CGB;5408
08/07/2023;CGR;1008
08/07/2023;FOR;1846
08/07/2023;RIO;29979
08/07/2023;MAO;4165
08/07/2023;POA;11030
08/07/2023;REC;11388
08/07/2023;SSA;3812
08/07/2023;TECA;128013
08/07/2023;VIX;8922
09/07/2023;BHZ;10835
09/07/2023;BSB;569
09/07/2023;CGB;3227
09/07/2023;CGR;13
09/07/2023;FOR;79
09/07/2023;RIO;34374
09/07/2023;MAO;2127
09/07/2023;POA;4715
09/07/2023;REC;13967
09/07/2023;SSA;9656
09/07/2023;TECA;47960
09/07/2023;VIX;130
10/07/2023;BHZ;18387
10/07/2023;BSB;9109
10/07/2023;CGB;3196
10/07/2023;CGR;2263
10/07/2023;FOR;4041
10/07/2023;RIO;19580
10/07/2023;MAO;3855
10/07/2023;POA;11481
10/07/2023;REC;11739
10/07/2023;SSA;6353
10/07/2023;TECA;108630
10/07/2023;VIX;9407
11/07/2023;BHZ;24702
11/07/2023;BSB;6346
11/07/2023;CGB;4423
11/07/2023;CGR;1432
11/07/2023;FOR;2196
11/07/2023;RIO;21020
11/07/2023;MAO;2260
11/07/2023;POA;15608
11/07/2023;REC;8762
11/07/2023;SSA;5307
11/07/2023;TECA;140679
11/07/2023;VIX;11243
12/07/2023;BHZ;27629
12/07/2023;BSB;10963
12/07/2023;CGB;4983
12/07/2023;CGR;1895
12/07/2023;FOR;2506
12/07/2023;RIO;28739
12/07/2023;MAO;4196
12/07/2023;POA;16047
12/07/2023;REC;10355
12/07/2023;SSA;4505
12/07/2023;TECA;179519
12/07/2023;VIX;11306
13/07/2023;BHZ;31290
13/07/2023;BSB;7971
13/07/2023;CGB;7064
13/07/2023;CGR;1928
13/07/2023;FOR;1865
13/07/2023;RIO;32306
13/07/2023;MAO;2722
13/07/2023;POA;16043
13/07/2023;REC;7034
13/07/2023;SSA;8889
13/07/2023;TECA;158541
13/07/2023;VIX;15285
14/07/2023;BHZ;28889
14/07/2023;BSB;10458
14/07/2023;CGB;6489
14/07/2023;CGR;1232
14/07/2023;FOR;1966
14/07/2023;RIO;34796
14/07/2023;MAO;2319
14/07/2023;POA;16777
14/07/2023;REC;8366
14/07/2023;SSA;7623
14/07/2023;TECA;170430
14/07/2023;VIX;16235
15/07/2023;BHZ;25865
15/07/2023;BSB;11515
15/07/2023;CGB;6731
15/07/2023;CGR;113
15/07/2023;FOR;2397
15/07/2023;RIO;34224
15/07/2023;MAO;405
15/07/2023;POA;15147
15/07/2023;REC;9484
15/07/2023;SSA;7155
15/07/2023;TECA;136486
15/07/2023;VIX;13176
16/07/2023;BHZ;8891
16/07/2023;BSB;541
16/07/2023;FOR;732
16/07/2023;RIO;32047
16/07/2023;POA;5808
16/07/2023;REC;8697
16/07/2023;SSA;8004
16/07/2023;TECA;63539
16/07/2023;VIX;7326
17/07/2023;BHZ;21783
17/07/2023;BSB;11038
17/07/2023;CGB;1107
17/07/2023;CGR;2520
17/07/2023;FOR;5316
17/07/2023;RIO;36815
17/07/2023;MAO;3575
17/07/2023;POA;11622
17/07/2023;REC;11016
17/07/2023;SSA;9265
17/07/2023;TECA;101676
17/07/2023;VIX;8345
18/07/2023;BHZ;27896
18/07/2023;BSB;8585
18/07/2023;CGB;7798
18/07/2023;CGR;3336
18/07/2023;FOR;4649
18/07/2023;RIO;33531
18/07/2023;MAO;4122
18/07/2023;POA;16026
18/07/2023;REC;9382
18/07/2023;SSA;9619
18/07/2023;TECA;188360
18/07/2023;VIX;13428
19/07/2023;BHZ;25595
19/07/2023;BSB;9998
19/07/2023;CGB;6255
19/07/2023;CGR;2024
19/07/2023;FOR;4148
19/07/2023;RIO;41619
19/07/2023;MAO;3758
19/07/2023;POA;13892
19/07/2023;REC;13056
19/07/2023;SSA;3402
19/07/2023;TECA;198846
19/07/2023;VIX;9400
20/07/2023;BHZ;28435
20/07/2023;BSB;4295
20/07/2023;CGB;5318
20/07/2023;CGR;1524
20/07/2023;FOR;1360
20/07/2023;RIO;29911
20/07/2023;MAO;1896
20/07/2023;POA;18247
20/07/2023;REC;8066
20/07/2023;SSA;10199
20/07/2023;TECA;155299
20/07/2023;VIX;11473
21/07/2023;BHZ;25404
21/07/2023;BSB;10320
21/07/2023;CGB;4961
21/07/2023;CGR;2029
21/07/2023;FOR;3216
21/07/2023;RIO;43956
21/07/2023;MAO;1815
21/07/2023;POA;17456
21/07/2023;REC;11250
21/07/2023;SSA;5569
21/07/2023;TECA;162257
21/07/2023;VIX;16323
22/07/2023;BHZ;20476
22/07/2023;BSB;11705
22/07/2023;CGB;3111
22/07/2023;CGR;70
22/07/2023;FOR;1886
22/07/2023;RIO;33983
22/07/2023;MAO;3413
22/07/2023;POA;11535
22/07/2023;REC;8000
22/07/2023;SSA;4087
22/07/2023;TECA;141184
22/07/2023;VIX;12760
23/07/2023;BHZ;2693
23/07/2023;BSB;847
23/07/2023;FOR;71
23/07/2023;RIO;20707
23/07/2023;POA;7834
23/07/2023;REC;10549
23/07/2023;SSA;8754
23/07/2023;TECA;64278
23/07/2023;VIX;173
24/07/2023;BHZ;27263
24/07/2023;BSB;11541
24/07/2023;CGB;10377
24/07/2023;CGR;1757
24/07/2023;FOR;4208
24/07/2023;RIO;17861
24/07/2023;MAO;3410
24/07/2023;POA;13447
24/07/2023;REC;9219
24/07/2023;SSA;7888
24/07/2023;TECA;120038
24/07/2023;VIX;6445
25/07/2023;BHZ;22809
25/07/2023;BSB;12048
25/07/2023;CGB;6674
25/07/2023;CGR;1906
25/07/2023;FOR;2037
25/07/2023;RIO;23966
25/07/2023;MAO;5760
25/07/2023;POA;12320
25/07/2023;REC;8932
25/07/2023;SSA;4358
25/07/2023;TECA;165602
25/07/2023;VIX;11673
26/07/2023;BHZ;25803
26/07/2023;BSB;12004
26/07/2023;CGB;5983
26/07/2023;CGR;2293
26/07/2023;FOR;2536
26/07/2023;RIO;32790
26/07/2023;MAO;3043
26/07/2023;POA;15379
26/07/2023;REC;10183
26/07/2023;SSA;6383
26/07/2023;TECA;173761
26/07/2023;VIX;10036
27/07/2023;BHZ;22830
27/07/2023;BSB;10673
27/07/2023;CGB;5818
27/07/2023;CGR;2610
27/07/2023;FOR;2925
27/07/2023;RIO;32408
27/07/2023;MAO;2344
27/07/2023;POA;17854
27/07/2023;REC;8865
27/07/2023;SSA;7462
27/07/2023;TECA;166446
27/07/2023;VIX;9185
28/07/2023;BHZ;20598
28/07/2023;BSB;12291
28/07/2023;CGB;10219
28/07/2023;CGR;3334
28/07/2023;FOR;2182
28/07/2023;RIO;31795
28/07/2023;MAO;3085
28/07/2023;POA;16599
28/07/2023;REC;10684
28/07/2023;SSA;8853
28/07/2023;TECA;168531
28/07/2023;VIX;9591
29/07/2023;BHZ;20880
29/07/2023;BSB;10787
29/07/2023;CGB;4972
29/07/2023;CGR;2438
29/07/2023;FOR;3303
29/07/2023;RIO;30619
29/07/2023;MAO;5471
29/07/2023;POA;9694
29/07/2023;REC;10280
29/07/2023;SSA;3211
29/07/2023;TECA;118281
29/07/2023;VIX;7203
30/07/2023;BHZ;2218
30/07/2023;BSB;695
30/07/2023;CGB;51
30/07/2023;RIO;9806
30/07/2023;POA;3984
30/07/2023;REC;10598
30/07/2023;SSA;7141
30/07/2023;TECA;28911
31/07/2023;BHZ;24534
31/07/2023;BSB;11157
31/07/2023;CGB;8112
31/07/2023;CGR;2156
31/07/2023;FOR;3778
31/07/2023;RIO;14820
31/07/2023;MAO;4897
31/07/2023;POA;13410
31/07/2023;REC;8176
31/07/2023;SSA;8167
31/07/2023;TECA;53441
31/07/2023;VIX;7338
01/08/2023;BHZ;18663
01/08/2023;BSB;6928
01/08/2023;CGB;7320
01/08/2023;CGR;1899
01/08/2023;FOR;2243
01/08/2023;RIO;24749
01/08/2023;MAO;8370
01/08/2023;POA;12642
01/08/2023;REC;11080
01/08/2023;SSA;4851
01/08/2023;TECA;134442
01/08/2023;VIX;8702
02/08/2023;BHZ;25161
02/08/2023;BSB;6333
02/08/2023;CGB;81
02/08/2023;CGR;1074
02/08/2023;FOR;4081
02/08/2023;RIO;27890
02/08/2023;MAO;7240
02/08/2023;POA;14171
02/08/2023;REC;9625
02/08/2023;SSA;2300
02/08/2023;TECA;148884
02/08/2023;VIX;9444
03/08/2023;BHZ;21165
03/08/2023;BSB;7112
03/08/2023;CGB;2949
03/08/2023;CGR;1815
03/08/2023;FOR;2630
03/08/2023;RIO;33712
03/08/2023;MAO;2493
03/08/2023;POA;16073
03/08/2023;REC;6432
03/08/2023;SSA;9620
03/08/2023;TECA;145122
03/08/2023;VIX;10991
04/08/2023;BHZ;21974
04/08/2023;BSB;8252
04/08/2023;CGB;7631
04/08/2023;CGR;2977
04/08/2023;FOR;3210
04/08/2023;RIO;29679
04/08/2023;MAO;5231
04/08/2023;POA;15599
04/08/2023;REC;9410
04/08/2023;SSA;5432
04/08/2023;TECA;134655
04/08/2023;VIX;9162
05/08/2023;BHZ;16968
05/08/2023;BSB;8622
05/08/2023;CGB;3453
05/08/2023;CGR;45
05/08/2023;FOR;1258
05/08/2023;RIO;30929
05/08/2023;MAO;512
05/08/2023;POA;13832
05/08/2023;REC;9729
05/08/2023;SSA;3073
05/08/2023;TECA;104138
05/08/2023;VIX;8150
06/08/2023;BHZ;1300
06/08/2023;BSB;3006
06/08/2023;RIO;9684
06/08/2023;POA;2436
06/08/2023;REC;8539
06/08/2023;SSA;11600
06/08/2023;TECA;29559
06/08/2023;VIX;40
07/08/2023;BHZ;20748
07/08/2023;BSB;12461
07/08/2023;CGB;9217
07/08/2023;CGR;2650
07/08/2023;FOR;4007
07/08/2023;RIO;13683
07/08/2023;MAO;3933
07/08/2023;POA;17521
07/08/2023;REC;8401
07/08/2023;SSA;7792
07/08/2023;TECA;77850
07/08/2023;VIX;6509
08/08/2023;BHZ;19774
08/08/2023;BSB;8312
08/08/2023;CGB;3657
08/08/2023;CGR;1549
08/08/2023;FOR;3589
08/08/2023;RIO;21905
08/08/2023;MAO;10485
08/08/2023;POA;16634
08/08/2023;REC;7252
08/08/2023;SSA;1410
08/08/2023;TECA;136739
08/08/2023;VIX;9541
09/08/2023;BHZ;23325
09/08/2023;BSB;4736
09/08/2023;CGB;159
09/08/2023;CGR;968
09/08/2023;FOR;3659
09/08/2023;RIO;37500
09/08/2023;MAO;4956
09/08/2023;POA;15855
09/08/2023;REC;6606
09/08/2023;SSA;4904
09/08/2023;TECA;143274
09/08/2023;VIX;10325
10/08/2023;BHZ;24555
10/08/2023;BSB;11966
10/08/2023;CGB;6592
10/08/2023;CGR;1865
10/08/2023;FOR;1704
10/08/2023;RIO;31698
10/08/2023;MAO;998
10/08/2023;POA;18699
10/08/2023;REC;4184
10/08/2023;SSA;8590
10/08/2023;TECA;144563
10/08/2023;VIX;12983
11/08/2023;BHZ;23649
11/08/2023;BSB;5447
11/08/2023;CGB;6389
11/08/2023;CGR;2419
11/08/2023;FOR;1737
11/08/2023;RIO;27658
11/08/2023;MAO;3438
11/08/2023;POA;20675
11/08/2023;REC;10850
11/08/2023;SSA;8328
11/08/2023;TECA;141992
11/08/2023;VIX;8514
12/08/2023;BHZ;17589
12/08/2023;BSB;10899
12/08/2023;CGB;4739
12/08/2023;CGR;228
12/08/2023;FOR;1867
12/08/2023;RIO;27122
12/08/2023;MAO;4776
12/08/2023;POA;11017
12/08/2023;REC;9667
12/08/2023;SSA;3493
12/08/2023;TECA;114724
12/08/2023;VIX;8706
13/08/2023;BHZ;2517
13/08/2023;BSB;1048
13/08/2023;FOR;491
13/08/2023;RIO;21340
13/08/2023;POA;4985
13/08/2023;REC;7023
13/08/2023;SSA;7475
13/08/2023;TECA;47718
13/08/2023;VIX;4305
14/08/2023;BHZ;22377
14/08/2023;BSB;9625
14/08/2023;CGB;8458
14/08/2023;CGR;3142
14/08/2023;FOR;2575
14/08/2023;RIO;26046
14/08/2023;MAO;3977
14/08/2023;POA;14044
14/08/2023;REC;8178
14/08/2023;SSA;8677
14/08/2023;TECA;89329
14/08/2023;VIX;13703
15/08/2023;BHZ;21127
15/08/2023;BSB;8287
15/08/2023;CGB;4551
15/08/2023;CGR;2457
15/08/2023;FOR;3158
15/08/2023;RIO;31541
15/08/2023;MAO;3844
15/08/2023;POA;12292
15/08/2023;REC;9596
15/08/2023;SSA;5950
15/08/2023;TECA;154265
15/08/2023;VIX;15677
16/08/2023;BHZ;20987
16/08/2023;BSB;7886
16/08/2023;CGB;3648
16/08/2023;CGR;1647
16/08/2023;FOR;1597
16/08/2023;RIO;35779
16/08/2023;MAO;3234
16/08/2023;POA;16671
16/08/2023;REC;7413
16/08/2023;SSA;4296
16/08/2023;TECA;153230
16/08/2023;VIX;11205
17/08/2023;BHZ;23403
17/08/2023;BSB;10004
17/08/2023;CGB;9958
17/08/2023;CGR;1924
17/08/2023;FOR;3439
17/08/2023;RIO;36905
17/08/2023;MAO;1147
17/08/2023;POA;16524
17/08/2023;REC;5297
17/08/2023;SSA;8144
17/08/2023;TECA;156570
17/08/2023;VIX;10683
18/08/2023;BHZ;22917
18/08/2023;BSB;10711
18/08/2023;CGB;3751
18/08/2023;CGR;2043
18/08/2023;FOR;1597
18/08/2023;RIO;27337
18/08/2023;MAO;3615
18/08/2023;POA;16876
18/08/2023;REC;5489
18/08/2023;SSA;6553
18/08/2023;TECA;141329
18/08/2023;VIX;11638
19/08/2023;BHZ;18269
19/08/2023;BSB;10697
19/08/2023;CGB;5287
19/08/2023;CGR;1086
19/08/2023;FOR;2032
19/08/2023;RIO;29782
19/08/2023;MAO;3732
19/08/2023;POA;12578
19/08/2023;REC;8111
19/08/2023;SSA;5988
19/08/2023;TECA;121206
19/08/2023;VIX;8447
20/08/2023;BHZ;1882
20/08/2023;BSB;3174
20/08/2023;FOR;473
20/08/2023;RIO;32126
20/08/2023;POA;12306
20/08/2023;REC;8681
20/08/2023;SSA;6637
20/08/2023;TECA;34739
20/08/2023;VIX;386
21/08/2023;BHZ;19367
21/08/2023;BSB;13707
21/08/2023;CGB;10792
21/08/2023;CGR;2463
21/08/2023;FOR;708
21/08/2023;RIO;16436
21/08/2023;MAO;3910
21/08/2023;POA;10020
21/08/2023;REC;11477
21/08/2023;SSA;8618
21/08/2023;TECA;79465
21/08/2023;VIX;6535
22/08/2023;BHZ;19957
22/08/2023;BSB;9410
22/08/2023;CGB;6832
22/08/2023;CGR;1930
22/08/2023;FOR;1842
22/08/2023;RIO;23785
22/08/2023;MAO;5551
22/08/2023;POA;11679
22/08/2023;REC;10109
22/08/2023;SSA;6468
22/08/2023;TECA;126904
22/08/2023;VIX;10743
23/08/2023;BHZ;20581
23/08/2023;BSB;9241
23/08/2023;CGB;183
23/08/2023;CGR;432
23/08/2023;FOR;3188
23/08/2023;RIO;29251
23/08/2023;MAO;1644
23/08/2023;POA;12674
23/08/2023;REC;10141
23/08/2023;SSA;3220
23/08/2023;TECA;123563
23/08/2023;VIX;11723
24/08/2023;BHZ;18499
24/08/2023;BSB;12542
24/08/2023;CGB;5373
24/08/2023;CGR;1945
24/08/2023;FOR;2579
24/08/2023;RIO;29946
24/08/2023;MAO;324
24/08/2023;POA;12987
24/08/2023;REC;7796
24/08/2023;SSA;7943
24/08/2023;TECA;155186
24/08/2023;VIX;9422
25/08/2023;BHZ;19900
25/08/2023;BSB;11474
25/08/2023;CGB;3721
25/08/2023;CGR;1463
25/08/2023;FOR;1988
25/08/2023;RIO;28895
25/08/2023;MAO;4221
25/08/2023;POA;14950
25/08/2023;REC;6811
25/08/2023;SSA;2965
25/08/2023;TECA;140932
25/08/2023;VIX;9323
26/08/2023;BHZ;15855
26/08/2023;BSB;12876
26/08/2023;CGB;3657
26/08/2023;CGR;1332
26/08/2023;FOR;2027
26/08/2023;RIO;35610
26/08/2023;MAO;5786
26/08/2023;POA;10870
26/08/2023;REC;10577
26/08/2023;SSA;8170
26/08/2023;TECA;102063
26/08/2023;VIX;5194
27/08/2023;BHZ;1762
27/08/2023;BSB;4201
27/08/2023;CGR;19
27/08/2023;FOR;264
27/08/2023;RIO;11280
27/08/2023;POA;4937
27/08/2023;REC;10486
27/08/2023;SSA;10206
27/08/2023;TECA;31190
27/08/2023;VIX;232
28/08/2023;BHZ;20493
28/08/2023;BSB;10298
28/08/2023;CGB;8092
28/08/2023;CGR;2253
28/08/2023;FOR;1016
28/08/2023;RIO;13956
28/08/2023;MAO;4587
28/08/2023;POA;9894
28/08/2023;REC;5809
28/08/2023;SSA;5531
28/08/2023;TECA;59804
28/08/2023;VIX;7433
29/08/2023;BHZ;14057
29/08/2023;BSB;10571
29/08/2023;CGB;6741
29/08/2023;CGR;2101
29/08/2023;FOR;3338
29/08/2023;RIO;22731
29/08/2023;MAO;5644
29/08/2023;POA;11946
29/08/2023;REC;6363
29/08/2023;SSA;1505
29/08/2023;TECA;131788
29/08/2023;VIX;8501
30/08/2023;BHZ;20888
30/08/2023;BSB;8945
30/08/2023;CGB;3012
30/08/2023;CGR;1229
30/08/2023;FOR;2335
30/08/2023;RIO;28441
30/08/2023;MAO;782
30/08/2023;POA;12262
30/08/2023;REC;9020
30/08/2023;SSA;4343
30/08/2023;TECA;149040
30/08/2023;VIX;10187
31/08/2023;BHZ;19128
31/08/2023;BSB;12558
31/08/2023;CGB;7390
31/08/2023;CGR;1569
31/08/2023;FOR;996
31/08/2023;RIO;29143
31/08/2023;MAO;698
31/08/2023;POA;12566
31/08/2023;REC;6665
31/08/2023;SSA;7584
31/08/2023;TECA;138328
31/08/2023;VIX;9819
01/09/2023;BHZ;19197
01/09/2023;BSB;12561
01/09/2023;CGB;215
01/09/2023;CGR;1768
01/09/2023;FOR;1154
01/09/2023;RIO;28893
01/09/2023;MAO;1969
01/09/2023;POA;13075
01/09/2023;REC;7082
01/09/2023;SSA;3255
01/09/2023;TECA;115693
01/09/2023;VIX;9258
02/09/2023;BHZ;10980
02/09/2023;BSB;8055
02/09/2023;CGB;3397
02/09/2023;CGR;1069
02/09/2023;FOR;2639
02/09/2023;RIO;23974
02/09/2023;MAO;4404
02/09/2023;POA;8482
02/09/2023;REC;8563
02/09/2023;SSA;9338
02/09/2023;TECA;93020
02/09/2023;VIX;6560
03/09/2023;BHZ;1181
03/09/2023;BSB;1350
03/09/2023;RIO;7091
03/09/2023;POA;3168
03/09/2023;REC;6708
03/09/2023;SSA;9226
03/09/2023;TECA;17908
03/09/2023;VIX;691
04/09/2023;BHZ;13158
04/09/2023;BSB;11593
04/09/2023;CGB;11467
04/09/2023;CGR;2100
04/09/2023;FOR;1760
04/09/2023;RIO;9619
04/09/2023;MAO;6332
04/09/2023;POA;11740
04/09/2023;REC;8354
04/09/2023;SSA;4492
04/09/2023;TECA;49401
04/09/2023;VIX;7649
05/09/2023;BHZ;13677
05/09/2023;BSB;8039
05/09/2023;CGB;4230
05/09/2023;CGR;1684
05/09/2023;FOR;3745
05/09/2023;RIO;21896
05/09/2023;MAO;502
05/09/2023;POA;10122
05/09/2023;REC;6339
05/09/2023;SSA;1024
05/09/2023;TECA;125832
05/09/2023;VIX;7246
06/09/2023;BHZ;19543
06/09/2023;BSB;9372
06/09/2023;CGB;4287
06/09/2023;CGR;1054
06/09/2023;FOR;2452
06/09/2023;RIO;31933
06/09/2023;MAO;280
06/09/2023;POA;13508
06/09/2023;REC;6257
06/09/2023;SSA;3989
06/09/2023;TECA;150936
06/09/2023;VIX;10740
07/09/2023;BHZ;10903
07/09/2023;BSB;9745
07/09/2023;CGR;55
07/09/2023;FOR;2010
07/09/2023;RIO;28582
07/09/2023;POA;12930
07/09/2023;REC;8015
07/09/2023;SSA;6507
07/09/2023;TECA;71913
07/09/2023;VIX;4573
08/09/2023;BHZ;17534
08/09/2023;BSB;6712
08/09/2023;CGB;2678
08/09/2023;CGR;1682
08/09/2023;FOR;2177
08/09/2023;RIO;24793
08/09/2023;MAO;3337
08/09/2023;POA;12136
08/09/2023;REC;5276
08/09/2023;SSA;4775
08/09/2023;TECA;109978
08/09/2023;VIX;9393
09/09/2023;BHZ;19819
09/09/2023;BSB;8739
09/09/2023;CGB;5359
09/09/2023;CGR;390
09/09/2023;FOR;2020
09/09/2023;RIO;20512
09/09/2023;MAO;2671
09/09/2023;POA;7475
09/09/2023;REC;7341
09/09/2023;SSA;6262
09/09/2023;TECA;91287
09/09/2023;VIX;4958
10/09/2023;BHZ;3120
10/09/2023;BSB;1221
10/09/2023;RIO;11860
10/09/2023;POA;2133
10/09/2023;REC;6676
10/09/2023;SSA;5487
10/09/2023;TECA;28312
10/09/2023;VIX;1336
11/09/2023;BHZ;14330
11/09/2023;BSB;12407
11/09/2023;CGB;7774
11/09/2023;CGR;1728
11/09/2023;FOR;2742
11/09/2023;RIO;10285
11/09/2023;MAO;3688
11/09/2023;POA;16060
11/09/2023;REC;6477
11/09/2023;SSA;7209
11/09/2023;TECA;64203
11/09/2023;VIX;5538
12/09/2023;BHZ;17921
12/09/2023;BSB;3245
12/09/2023;CGB;6334
12/09/2023;CGR;2080
12/09/2023;FOR;3876
12/09/2023;RIO;27287
12/09/2023;MAO;4689
12/09/2023;POA;12509
12/09/2023;REC;10747
12/09/2023;SSA;4302
12/09/2023;TECA;108157
12/09/2023;VIX;9866
13/09/2023;BHZ;26233
13/09/2023;BSB;9841
13/09/2023;CGB;5062
13/09/2023;CGR;1749
13/09/2023;FOR;2628
13/09/2023;RIO;29713
13/09/2023;MAO;2314
13/09/2023;POA;16603
13/09/2023;REC;7586
13/09/2023;SSA;2101
13/09/2023;TECA;126864
13/09/2023;VIX;6332
14/09/2023;BHZ;22196
14/09/2023;BSB;11603
14/09/2023;CGB;4097
14/09/2023;CGR;2029
14/09/2023;FOR;2674
14/09/2023;RIO;30005
14/09/2023;MAO;217
14/09/2023;POA;19927
14/09/2023;REC;5440
14/09/2023;SSA;7658
14/09/2023;TECA;107386
14/09/2023;VIX;10620
15/09/2023;BHZ;22115
15/09/2023;BSB;11289
15/09/2023;CGB;3785
15/09/2023;CGR;1530
15/09/2023;FOR;3154
15/09/2023;RIO;29488
15/09/2023;MAO;2751
15/09/2023;POA;16620
15/09/2023;REC;8310
15/09/2023;SSA;8180
15/09/2023;TECA;107461
15/09/2023;VIX;9248
16/09/2023;BHZ;18928
16/09/2023;BSB;10172
16/09/2023;CGB;6148
16/09/2023;CGR;737
16/09/2023;FOR;2249
16/09/2023;RIO;32239
16/09/2023;MAO;2771
16/09/2023;POA;10002
16/09/2023;REC;7388
16/09/2023;SSA;3848
16/09/2023;TECA;79471
16/09/2023;VIX;9492
17/09/2023;BHZ;2053
17/09/2023;BSB;1066
17/09/2023;FOR;1205
17/09/2023;RIO;34960
17/09/2023;POA;11454
17/09/2023;REC;7196
17/09/2023;SSA;12273
17/09/2023;TECA;26884
17/09/2023;VIX;1804
18/09/2023;BHZ;20907
18/09/2023;BSB;12057
18/09/2023;CGB;4811
18/09/2023;CGR;1853
18/09/2023;FOR;3618
18/09/2023;RIO;27570
18/09/2023;MAO;5572
18/09/2023;POA;17932
18/09/2023;REC;9042
18/09/2023;SSA;10658
18/09/2023;TECA;49117
18/09/2023;VIX;8897
19/09/2023;BHZ;17130
19/09/2023;BSB;11156
19/09/2023;CGB;8286
19/09/2023;CGR;2546
19/09/2023;FOR;3843
19/09/2023;RIO;28798
19/09/2023;MAO;5450
19/09/2023;POA;15506
19/09/2023;REC;12203
19/09/2023;SSA;6145
19/09/2023;TECA;84174
19/09/2023;VIX;13217
20/09/2023;BHZ;20992
20/09/2023;BSB;10343
20/09/2023;CGB;4289
20/09/2023;CGR;2608
20/09/2023;FOR;2791
20/09/2023;RIO;32384
20/09/2023;MAO;2107
20/09/2023;POA;15058
20/09/2023;REC;9853
20/09/2023;SSA;5153
20/09/2023;TECA;114457
20/09/2023;VIX;7805
21/09/2023;BHZ;22318
21/09/2023;BSB;11533
21/09/2023;CGB;7629
21/09/2023;CGR;2495
21/09/2023;FOR;1925
21/09/2023;RIO;30578
21/09/2023;MAO;569
21/09/2023;POA;13900
21/09/2023;REC;9954
21/09/2023;SSA;7705
21/09/2023;TECA;112639
21/09/2023;VIX;8178
22/09/2023;BHZ;18507
22/09/2023;BSB;11750
22/09/2023;CGB;5233
22/09/2023;CGR;2366
22/09/2023;FOR;4608
22/09/2023;RIO;30042
22/09/2023;MAO;3323
22/09/2023;POA;15183
22/09/2023;REC;10162
22/09/2023;SSA;8320
22/09/2023;TECA;77304
22/09/2023;VIX;9356
23/09/2023;BHZ;13957
23/09/2023;BSB;13058
23/09/2023;CGB;5053
23/09/2023;CGR;418
23/09/2023;FOR;683
23/09/2023;RIO;28900
23/09/2023;MAO;3857
23/09/2023;POA;15926
23/09/2023;REC;10837
23/09/2023;SSA;2742
23/09/2023;TECA;53144
23/09/2023;VIX;7088
24/09/2023;BHZ;2214
24/09/2023;BSB;813
24/09/2023;FOR;1007
24/09/2023;RIO;17213
24/09/2023;POA;6500
24/09/2023;REC;5753
24/09/2023;SSA;11621
24/09/2023;TECA;16317
24/09/2023;VIX;2227
25/09/2023;BHZ;13530
25/09/2023;BSB;10004
25/09/2023;CGB;7688
25/09/2023;CGR;1997
25/09/2023;FOR;1962
25/09/2023;RIO;23784
25/09/2023;MAO;5583
25/09/2023;POA;13696
25/09/2023;REC;9372
25/09/2023;SSA;6786
25/09/2023;TECA;49714
25/09/2023;VIX;7700
26/09/2023;BHZ;14043
26/09/2023;BSB;4641
26/09/2023;CGB;8944
26/09/2023;CGR;2464
26/09/2023;FOR;3585
26/09/2023;RIO;22567
26/09/2023;MAO;4911
26/09/2023;POA;9330
26/09/2023;REC;7956
26/09/2023;SSA;1820
26/09/2023;TECA;111632
26/09/2023;VIX;6928
27/09/2023;BHZ;19567
27/09/2023;BSB;6927
27/09/2023;CGB;189
27/09/2023;CGR;1065
27/09/2023;FOR;2459
27/09/2023;RIO;26454
27/09/2023;MAO;385
27/09/2023;POA;13850
27/09/2023;REC;9323
27/09/2023;SSA;4854
27/09/2023;TECA;105857
27/09/2023;VIX;7535
28/09/2023;BHZ;16754
28/09/2023;BSB;10107
28/09/2023;CGB;6453
28/09/2023;CGR;1229
28/09/2023;FOR;3231
28/09/2023;RIO;27281
28/09/2023;MAO;3876
28/09/2023;POA;14865
28/09/2023;REC;7543
28/09/2023;SSA;6115
28/09/2023;TECA;104284
28/09/2023;VIX;10503
29/09/2023;BHZ;16312
29/09/2023;BSB;13220
29/09/2023;CGB;5216
29/09/2023;CGR;1702
29/09/2023;FOR;2865
29/09/2023;RIO;28587
29/09/2023;MAO;4254
29/09/2023;POA;16638
29/09/2023;REC;7310
29/09/2023;SSA;6900
29/09/2023;TECA;82555
29/09/2023;VIX;6004
30/09/2023;BHZ;12493
30/09/2023;BSB;9354
30/09/2023;CGB;3438
30/09/2023;CGR;889
30/09/2023;FOR;1187
30/09/2023;RIO;29397
30/09/2023;MAO;3776
30/09/2023;POA;10815
30/09/2023;REC;9008
30/09/2023;SSA;1433
30/09/2023;TECA;41967
30/09/2023;VIX;7411
01/10/2023;BHZ;1995
01/10/2023;BSB;555
01/10/2023;FOR;1020
01/10/2023;RIO;19736
01/10/2023;POA;5978
01/10/2023;REC;9375
01/10/2023;SSA;10127
01/10/2023;TECA;18904
01/10/2023;VIX;149
02/10/2023;BHZ;13048
02/10/2023;BSB;11869
